Label,Text,Tweet,News headline
RHET,Oh no?,Oh no? Ever see images of a younger fetus react to a mother smoking? It's disturbing.   Abortion is #murder https://t.co/b95SiYR1xH,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,Ever see images of a younger fetus react to a mother smoking?,Oh no? Ever see images of a younger fetus react to a mother smoking? It's disturbing.   Abortion is #murder https://t.co/b95SiYR1xH,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,It's disturbing.,Oh no? Ever see images of a younger fetus react to a mother smoking? It's disturbing.   Abortion is #murder https://t.co/b95SiYR1xH,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Abortion is #murder https://t.co/b95SiYR1xH,Oh no? Ever see images of a younger fetus react to a mother smoking? It's disturbing.   Abortion is #murder https://t.co/b95SiYR1xH,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,What an imbecile! https://t.co/j5HJ5uBoQu,What an imbecile! https://t.co/j5HJ5uBoQu,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,The people you voted in office are assholes not MY congressmember and senator YOURS https://t.co/7Nknf3i6an,The people you voted in office are assholes not MY congressmember and senator YOURS https://t.co/7Nknf3i6an,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,"Today the House will vote on a 20-wk abortion ban that is based on what some are calling ""junk science""... https://t.co/E9kb8029x9","Today the House will vote on a 20-wk abortion ban that is based on what some are calling ""junk science""... https://t.co/E9kb8029x9",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,What the fuck? https://t.co/CQL8Csz6S0,What the fuck? https://t.co/CQL8Csz6S0,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,But it's ok if they go hungry once  they're born. <F0><9F><99><84> https://t.co/Y6CdpVzQRB,But it's ok if they go hungry once  they're born. <F0><9F><99><84> https://t.co/Y6CdpVzQRB,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,There is no scientific evidence it's not a human being either https://t.co/IDv6raPfA7,There is no scientific evidence it's not a human being either https://t.co/IDv6raPfA7,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,"No ""scientific evidence"" have you seen babies in the NICU barely older than this cry and wince at pain?","No ""scientific evidence"" have you seen babies in the NICU barely  older than this cry and wince at pain? They feel pain. Full stop https://t.co/N6ody2Ebdv",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,They feel pain.,"No ""scientific evidence"" have you seen babies in the NICU barely  older than this cry and wince at pain? They feel pain. Full stop https://t.co/N6ody2Ebdv",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Full stop https://t.co/N6ody2Ebdv,"No ""scientific evidence"" have you seen babies in the NICU barely  older than this cry and wince at pain? They feel pain. Full stop https://t.co/N6ody2Ebdv",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,The thrashing of the baby as it is being killed is evidence enough.             https://t.co/copxnHjj1N https://t.co/hOm9PiUyjr,The thrashing of the baby as it is being killed is evidence enough.             https://t.co/copxnHjj1N https://t.co/hOm9PiUyjr,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"@imwithmary Ah yes, good news is when politicians make medical policy with no real science to back it.  https://t.co/l6QORzBImb https://t.co/Tj3EKQZ46I","@imwithmary Ah yes, good news is when politicians make medical policy with no real science to back it.  https://t.co/l6QORzBImb https://t.co/Tj3EKQZ46I",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,This administration is even fucking me over on my birthday AND THAT IS AN INJUSTICE I WILL NOT STAND FOR                https://t.co/FQB0EffBcQ,This administration is even fucking me over on my birthday AND THAT IS AN INJUSTICE I WILL NOT STAND FOR                https://t.co/FQB0EffBcQ,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,I don't have any more money to pay for multiple children who parents neglect them. https://t.co/tTRgTd8OjV,I don't have any more money to pay for multiple children who parents neglect them. https://t.co/tTRgTd8OjV,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,A bunch of white men are about to take women's rights away... Again https://t.co/bxT2lvNkwC,A bunch of white men are about to take women's rights away... Again https://t.co/bxT2lvNkwC,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Oh so it's ok to kill a human with human rights...she doesn't even want to use the word kill because she knows the truth...learn the process https://t.co/5zj62VGBxb,Oh so it's ok to kill a human with human rights...she doesn't even want to use the word kill because she knows the truth...learn the process https://t.co/5zj62VGBxb,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"Well, there's a heartbeat, nerves, a brain, they can be frightened by loud noises, hear and taste.","Well, there's a heartbeat, nerves, a brain, they can be frightened by loud noises, hear and taste. So, would assume they can feel pain. https://t.co/QRVwM8YG8K",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"So, would assume they can feel pain. https://t.co/QRVwM8YG8K","Well, there's a heartbeat, nerves, a brain, they can be frightened by loud noises, hear and taste. So, would assume they can feel pain. https://t.co/QRVwM8YG8K",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"Unfortunately, all these Christian republicans don<E2><80><99>t believe science is real so now we have to deal w bullshit laws like this https://t.co/1JhiHmAVpc","Unfortunately, all these Christian republicans don<E2><80><99>t believe science is real so now we have to deal w bullshit laws like this https://t.co/1JhiHmAVpc",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"uh, yes, there is... good try tho <F0><9F><91><8D><F0><9F><8F><BD> https://t.co/048eumiX2k","uh, yes, there is... good try tho <F0><9F><91><8D><F0><9F><8F><BD> https://t.co/048eumiX2k",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,You know cause regulating a woman<E2><80><99>s uterus is much easier than regulating the gun lobby. https://t.co/KolR151Hb1,You know cause regulating a woman<E2><80><99>s uterus is much easier than regulating the gun lobby. https://t.co/KolR151Hb1,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,This 20-week abortion ban is simply criminal and a danger to women.,This 20-week abortion ban is simply criminal and a danger to women. The House should be ashamed. This is why we need more women in Congress. https://t.co/jjW3RiFbq4,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,The House should be ashamed.,This 20-week abortion ban is simply criminal and a danger to women. The House should be ashamed. This is why we need more women in Congress. https://t.co/jjW3RiFbq4,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,This is why we need more women in Congress. https://t.co/jjW3RiFbq4,This 20-week abortion ban is simply criminal and a danger to women. The House should be ashamed. This is why we need more women in Congress. https://t.co/jjW3RiFbq4,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,The House is voting today to ban abortions after 20wks.,The House is voting today to ban abortions after 20wks. Roe protects 2nd trimester abortion.    https://t.co/hNxqXhqcxN,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,Roe protects 2nd trimester abortion. https://t.co/hNxqXhqcxN,The House is voting today to ban abortions after 20wks. Roe protects 2nd trimester abortion.    https://t.co/hNxqXhqcxN,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,like fucking everything else that conservatives believe https://t.co/5PfHtYj8BV,like fucking everything else that conservatives believe https://t.co/5PfHtYj8BV,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Fuck this. https://t.co/bYsUcNiQB8,Fuck this. https://t.co/bYsUcNiQB8,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"Regardless, a human life is a human life and you should not legally be able to take it.","Regardless, a human life is a human life and you should not legally be able to take it.  All that matters is that there<E2><80><99>s a ban somewhere. https://t.co/EusI0cvK3n",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,All that matters is that there<E2><80><99>s a ban somewhere. https://t.co/EusI0cvK3n,"Regardless, a human life is a human life and you should not legally be able to take it.  All that matters is that there<E2><80><99>s a ban somewhere. https://t.co/EusI0cvK3n",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Add this to the BS list of House passed legislation not moved on by Senate.,Add this to the BS list of House passed legislation not moved on by Senate. Why not deal with issues affecting our citizen<E2><80><99>s everyday life? https://t.co/DvobVT50Ts,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,Why not deal with issues affecting our citizen<E2><80><99>s everyday life? https://t.co/DvobVT50Ts,Add this to the BS list of House passed legislation not moved on by Senate. Why not deal with issues affecting our citizen<E2><80><99>s everyday life? https://t.co/DvobVT50Ts,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,You're pulling my dick https://t.co/Pr1Xd6V2ZO,You're pulling my dick https://t.co/Pr1Xd6V2ZO,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
